,id,name,price,price_ca,price_uk,price_au,discount,year_published,min_players,max_players,min_playtime,max_playtime,min_age,comment_count,num_user_ratings,average_user_rating,average_learning_complexity,average_strategy_complexity,visits,plays,listing_clicks,is_historical_low,players,playtime,name_lower,index
92,9XbjKWOvrs,Tossed Salad,6.93,0.00,0.00,0.00,0.00,2018.0,4.0,99.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,False,4-99,,tossed salad,88.0
93,4yn97sDAcF,Party Alias,14.87,0.00,0.00,0.00,0.00,2009.0,4.0,24.0,30.0,30.0,11.0,0,4,2.5,0.0,0.0,0,0,0,False,4-24,30,party alias,89.0
94,8XScH5kzkH,Hedbanz Act Up!,25.99,0.00,0.00,0.00,0.00,2013.0,2.0,6.0,30.0,30.0,8.0,0,1,3.0,0.0,0.0,0,0,0,False,2-6,30,hedbanz act up!,90.0
95,cr9ZWUTbCy,Sigismundus Augustus: Dei gratia rex Poloniae,0.00,0.00,0.00,0.00,0.00,2012.0,3.0,5.0,120.0,120.0,12.0,0,0,0.0,0.0,0.0,0,0,0,False,3-5,120,sigismundus augustus: dei gratia rex poloniae,91.0
96,m2cMwmUO5E,The Game Changers,3.99,15.99,0.00,0.00,0.00,2018.0,2.0,25.0,5.0,500.0,8.0,0,0,0.0,0.0,0.0,0,0,0,False,2-25,5-500,the game changers,92.0
97,9GgqZ7F1zu,Monikers: Something Something,0.00,0.00,0.00,0.00,0.00,2016.0,4.0,20.0,30.0,60.0,18.0,0,2,4.0,0.0,0.0,0,0,0,False,4-20,30-60,monikers: something something,93.0
98,LastW6nw8T,Kids Rule!,0.00,0.00,0.00,0.00,0.00,2004.0,2.0,2.0,30.0,30.0,8.0,0,0,0.0,0.0,0.0,0,0,0,False,2,30,kids rule!,94.0
99,g3AVwcAkj8,Pictionary Mania,0.00,0.00,0.00,0.00,0.00,2005.0,4.0,0.0,30.0,30.0,12.0,0,0,0.0,0.0,0.0,0,0,0,False,,30,pictionary mania,95.0
100,9syz6iJqEN,Silicon Valley Startups,9.95,0.00,0.00,0.00,0.00,2018.0,3.0,10.0,0.0,0.0,14.0,0,0,0.0,0.0,0.0,0,0,0,False,3-10,,silicon valley startups,96.0
101,hz90DHMA9q,Quickpick: Mutant Dinosaur Park,21.00,0.00,0.00,0.00,0.00,2017.0,3.0,8.0,20.0,20.0,5.0,0,2,2.0,0.0,0.0,0,0,0,False,3-8,20,quickpick: mutant dinosaur park,97.0
102,8sd1dILxSI,Mysterium: Secrets & Lies – First Printing Promo,0.00,33.99,0.00,0.00,0.00,2017.0,2.0,7.0,42.0,42.0,10.0,0,0,0.0,0.0,0.0,0,0,0,False,2-7,42,mysterium: secrets & lies – first printing promo,98.0
103,X6mTaQ23QK,Activity,0.00,0.00,0.00,0.00,0.00,1990.0,3.0,16.0,45.0,45.0,12.0,0,4,2.0,0.0,0.0,0,0,0,False,3-16,45,activity,99.0
104,WtMJLTxVJ2,Halli Galli Extreme,0.00,0.00,0.00,0.00,0.00,2005.0,2.0,6.0,20.0,20.0,6.0,0,2,2.0,0.0,0.0,0,0,0,False,2-6,20,halli galli extreme,0.0
105,zWT5t7EkBA,Guesstures,14.95,0.00,0.00,0.00,0.00,1990.0,4.0,99.0,10.0,10.0,8.0,0,22,3.2522727272727274,0.0,0.0,0,0,0,False,4-99,10,guesstures,1.0
106,A0gOwvAerT,Off Your Rocker,0.00,0.00,0.00,0.00,0.00,2012.0,4.0,12.0,45.0,45.0,12.0,0,0,0.0,0.0,0.0,0,0,0,False,4-12,45,off your rocker,2.0
107,PAfXPSQbHW,Who Would Win,19.95,0.00,0.00,0.00,0.00,2009.0,3.0,3.0,15.0,15.0,12.0,0,4,2.75,0.0,0.0,0,0,0,False,3,15,who would win,3.0
108,oSHdzE8vzA,Googly Eyes,18.96,0.00,0.00,0.00,0.00,2008.0,4.0,12.0,45.0,45.0,9.0,0,2,2.0,0.0,0.0,0,0,0,False,4-12,45,googly eyes,4.0
109,jHSa1Yu1Cy,Utter Nonsense,0.00,0.00,0.00,0.00,0.00,2014.0,4.0,20.0,30.0,30.0,17.0,0,9,2.611111111111111,0.0,0.0,0,0,0,False,4-20,30,utter nonsense,5.0
110,vN3U3q0XVF,Mysterium: The Meeple,0.00,0.00,0.00,0.00,0.00,2016.0,2.0,7.0,,,10.0,0,0,0.0,0.0,0.0,0,0,0,False,2-7,,mysterium: the meeple,6.0
111,9Qger7G7xo,Spyfall: The Box Is Not Enough,0.00,0.00,0.00,0.00,0.00,2015.0,3.0,8.0,15.0,15.0,12.0,0,2,3.5,0.0,0.0,0,0,0,False,3-8,15,spyfall: the box is not enough,7.0
112,0oZ2sj9gSC,Celebrities,0.00,0.00,0.00,0.00,0.00,2000.0,4.0,30.0,90.0,90.0,0.0,0,5,4.6,0.0,0.0,0,0,0,False,4-30,90,celebrities,8.0
113,pdFiHBIBDg,Time's Up! Kids,0.00,29.99,0.00,0.00,0.00,2015.0,2.0,12.0,20.0,20.0,4.0,0,1,4.0,0.0,0.0,0,0,0,False,2-12,20,time's up! kids,9.0
114,WTpBTa0Gu0,God Hates Charades,0.00,23.14,19.87,29.95,0.00,2014.0,3.0,14.0,30.0,30.0,18.0,0,1,3.0,0.0,0.0,0,0,0,False,3-14,30,god hates charades,10.0
115,QkoD3McGbp,Utter Nonsense Naughty Edition,21.99,0.00,0.00,39.99,0.00,2017.0,4.0,20.0,30.0,30.0,18.0,0,2,3.5,0.0,0.0,0,0,0,False,4-20,30,utter nonsense naughty edition,11.0
116,o1YAkgz6jy,Who's the Dude?,12.93,0.00,0.00,24.99,0.00,2017.0,3.0,8.0,30.0,30.0,16.0,0,0,0.0,0.0,0.0,0,0,0,False,3-8,30,who's the dude?,12.0
117,Acl25PUwQY,Heads Up! Party Game,19.91,24.89,0.00,0.00,0.00,2013.0,2.0,6.0,30.0,30.0,8.0,0,4,2.25,0.0,0.0,0,0,0,False,2-6,30,heads up! party game,13.0
118,Bwfy6OzJRU,Channel A,0.00,26.82,18.79,47.00,0.00,2012.0,3.0,6.0,30.0,30.0,12.0,0,1,3.0,0.0,0.0,0,0,0,False,3-6,30,channel a,14.0
119,OYpGpknVB5,HysteriCoach Hockey,0.00,0.00,0.00,0.00,0.00,2007.0,4.0,13.0,30.0,30.0,8.0,0,0,0.0,0.0,0.0,0,0,0,False,4-13,30,hystericoach hockey,15.0
120,ofDL32Er7q,Yorsh: Mini,0.00,0.00,0.00,0.00,0.00,2017.0,4.0,6.0,10.0,20.0,18.0,0,0,0.0,0.0,0.0,0,0,0,False,4-6,10-20,yorsh: mini,16.0
121,c3utAXsvP6,Cranium Dark,9.65,0.00,0.00,0.00,0.00,2016.0,3.0,0.0,0.0,0.0,18.0,0,1,2.0,0.0,0.0,0,0,0,False,,,cranium dark,17.0
122,Yk5Q6HfWd4,Spyfall: Cathedral promo cards,0.00,0.00,0.00,0.00,0.00,2014.0,3.0,8.0,15.0,15.0,12.0,0,2,3.5,0.0,0.0,0,0,0,False,3-8,15,spyfall: cathedral promo cards,18.0
123,DpPjn0wbTj,"Aye, Dark Overlord! The Green Box",19.96,0.00,0.00,30.57,0.00,2015.0,4.0,7.0,30.0,60.0,14.0,0,2,3.0,0.0,0.0,0,0,0,False,4-7,30-60,"aye, dark overlord! the green box",19.0
124,9vywCsPFVq,The Black Rose,0.00,0.00,0.00,0.00,0.00,2014.0,3.0,5.0,20.0,20.0,15.0,0,1,3.0,0.0,0.0,0,0,0,False,3-5,20,the black rose,20.0
125,FGdAJERDOn,Act Too,9.95,0.00,0.00,0.00,0.00,2012.0,4.0,10.0,15.0,25.0,8.0,0,1,2.0,0.0,0.0,0,0,0,False,4-10,15-25,act too,21.0
126,HKhqw6ojI1,You Robot,15.97,0.00,0.00,0.00,0.00,2009.0,4.0,10.0,20.0,20.0,6.0,0,2,3.0,0.0,0.0,0,0,0,False,4-10,20,you robot,22.0
127,CyJhQCGVMU,Cranium Brain Breaks,23.99,0.00,0.00,0.00,0.00,2010.0,2.0,6.0,1.0,1.0,8.0,0,0,0.0,0.0,0.0,0,0,0,False,2-6,1,cranium brain breaks,23.0
128,LCDlwvxb7n,Snap Shouts,0.00,0.00,0.00,0.00,0.00,2018.0,,,,,,0,0,0.0,0.0,0.0,0,0,0,False,,,snap shouts,24.0
129,F3ZYwWE3XH,Hollywood Lives,0.00,24.95,0.00,0.00,0.00,2004.0,10.0,25.0,180.0,180.0,12.0,0,0,0.0,0.0,0.0,0,0,0,False,10-25,180,hollywood lives,25.0
130,wHy20LtSBR,Power Trip Card Game,0.00,0.00,0.00,0.00,0.00,2011.0,3.0,6.0,15.0,15.0,8.0,0,0,0.0,0.0,0.0,0,0,0,False,3-6,15,power trip card game,26.0
131,MOk2M6vBCK,PersonaliTease,0.00,0.00,0.00,0.00,0.00,1998.0,4.0,4.0,45.0,45.0,10.0,0,0,0.0,0.0,0.0,0,0,0,False,4,45,personalitease,27.0
132,rR3dDbXLAx,"Reverse Charades: Canadian Edition, Eh!",0.00,0.00,0.00,0.00,0.00,2013.0,6.0,99.0,30.0,30.0,6.0,0,0,0.0,0.0,0.0,0,0,0,False,6-99,30,"reverse charades: canadian edition, eh!",28.0
133,mfeo52NCjQ,Adventures in Austerion,0.00,0.00,0.00,0.00,0.00,2019.0,1.0,5.0,60.0,180.0,12.0,0,1,4.0,0.0,0.0,0,0,0,False,1-5,60-180,adventures in austerion,29.0
134,ZMmaD4gmqt,J'te Gage Que...,0.00,17.99,0.00,0.00,0.00,2006.0,4.0,50.0,120.0,120.0,12.0,0,1,1.0,0.0,0.0,0,0,0,False,4-50,120,j'te gage que...,30.0
135,AR1VwrvJDQ,Lupusburg,6.99,0.00,0.00,0.00,0.00,2008.0,4.0,8.0,20.0,40.0,8.0,0,1,3.0,0.0,0.0,0,0,0,False,4-8,20-40,lupusburg,31.0
136,UEPnkdH4Su,Reverse Charades: Girls' Night In Edition,0.00,0.00,0.00,0.00,0.00,2012.0,6.0,99.0,30.0,30.0,6.0,0,0,0.0,0.0,0.0,0,0,0,False,6-99,30,reverse charades: girls' night in edition,32.0
137,JnOYjfYXBp,Status Report!,21.45,30.56,0.00,0.00,0.00,2018.0,3.0,7.0,10.0,20.0,13.0,0,1,3.0,0.0,0.0,0,0,0,False,3-7,10-20,status report!,33.0
138,PxzWGdMSj0,What Would You Do for a Klondike Bar?,0.00,0.00,0.00,0.00,0.00,2013.0,4.0,6.0,0.0,0.0,13.0,0,0,0.0,0.0,0.0,0,0,0,False,4-6,,what would you do for a klondike bar?,34.0
139,O4XMlxzJhr,Argue,0.00,0.00,0.00,0.00,0.00,2005.0,3.0,10.0,0.0,0.0,0.0,0,1,3.0,0.0,0.0,0,0,0,False,3-10,,argue,35.0
140,IPvwY4AkEA,99 chances,14.95,0.00,0.00,0.00,0.00,2015.0,3.0,6.0,60.0,60.0,8.0,0,0,0.0,0.0,0.0,0,0,0,False,3-6,60,99 chances,36.0
141,d3fpcADtVS,Deer Lord!,19.99,0.00,0.00,0.00,0.00,2015.0,4.0,12.0,30.0,90.0,12.0,0,6,2.8333333333333335,0.0,0.0,0,0,0,False,4-12,30-90,deer lord!,37.0
142,R3kb7tVFrG,Wibbell++,0.00,0.00,0.00,0.00,0.00,2017.0,2.0,10.0,2.0,45.0,8.0,0,3,3.8333333333333335,2.0,2.0,0,0,0,False,2-10,2-45,wibbell++,38.0
143,p9bkHtTjav,Spicify,0.00,0.00,0.00,0.00,0.00,2018.0,2.0,16.0,30.0,120.0,18.0,0,0,0.0,0.0,0.0,0,0,0,False,2-16,30-120,spicify,39.0
145,KZi3UjQ1tr,Turbo Edition,54.43,0.00,0.00,0.00,0.00,2004.0,4.0,16.0,60.0,60.0,12.0,0,5,2.65,0.0,0.0,0,0,0,False,4-16,60,turbo edition,41.0
146,NH2JL03rDf,Woo-Wee!,0.00,0.00,0.00,0.00,0.00,2014.0,2.0,15.0,5.0,5.0,8.0,0,0,0.0,0.0,0.0,0,0,0,False,2-15,5,woo-wee!,42.0
147,cB3AK7Oxgw,Late Night Alias,0.00,0.00,15.89,0.00,0.00,2018.0,4.0,12.0,45.0,45.0,18.0,0,0,0.0,0.0,0.0,0,0,0,False,4-12,45,late night alias,43.0
148,66AIIfAmhy,Rock the Beat,0.00,9.95,0.00,0.00,0.00,2008.0,4.0,12.0,30.0,30.0,8.0,0,5,2.45,0.0,0.0,0,0,0,False,4-12,30,rock the beat,44.0
149,fI1tSjnw3f,#SocialStar,0.00,0.00,0.00,0.00,0.00,2018.0,3.0,8.0,60.0,90.0,13.0,0,0,0.0,0.0,0.0,0,0,0,False,3-8,60-90,#socialstar,45.0
150,8vJQ7NKRUW,Name Dropper,0.00,0.00,0.00,0.00,0.00,2002.0,4.0,0.0,30.0,30.0,0.0,0,0,0.0,0.0,0.0,0,0,0,False,,30,name dropper,46.0
151,FCmlHyPcQI,Do You Worship Cthulhu?,29.95,0.00,0.00,0.00,0.00,2006.0,5.0,30.0,30.0,30.0,12.0,0,1,3.0,0.0,0.0,0,0,0,False,5-30,30,do you worship cthulhu?,47.0
152,31YXwEQc32,Chicken Soup for the Family Soul,0.00,0.00,0.00,0.00,0.00,2000.0,2.0,6.0,60.0,60.0,7.0,0,0,0.0,0.0,0.0,0,0,0,False,2-6,60,chicken soup for the family soul,48.0
153,3JxCetCU42,Pitch Deck,0.00,0.00,0.00,0.00,0.00,2017.0,4.0,12.0,20.0,60.0,17.0,0,0,0.0,0.0,0.0,0,0,0,False,4-12,20-60,pitch deck,49.0
154,6uHbzahq7B,Reverse Charades: Holiday Edition,0.00,0.00,0.00,0.00,0.00,2012.0,6.0,99.0,30.0,30.0,6.0,0,0,0.0,0.0,0.0,0,0,0,False,6-99,30,reverse charades: holiday edition,50.0
155,Ig4AXP870C,Cranium Hoopla,0.00,0.00,0.00,0.00,0.00,2002.0,2.0,8.0,20.0,20.0,13.0,0,2,3.0,0.0,0.0,0,0,0,False,2-8,20,cranium hoopla,51.0
156,kmAm9VTXZq,Reverse Charades: Hollywood Edition,0.00,0.00,0.00,0.00,0.00,2014.0,6.0,99.0,,,8.0,0,0,0.0,0.0,0.0,0,0,0,False,6-99,,reverse charades: hollywood edition,52.0
157,k4HDdF4qnA,Vudulhu,0.00,0.00,0.00,0.00,0.00,2017.0,3.0,6.0,30.0,45.0,8.0,0,0,0.0,0.0,0.0,0,0,0,False,3-6,30-45,vudulhu,53.0
158,cUSKzm29pH,Spyfall: Gaming Convention promo cards,0.00,0.00,0.00,0.00,0.00,2016.0,3.0,8.0,15.0,15.0,12.0,0,1,3.0,0.0,0.0,0,0,0,False,3-8,15,spyfall: gaming convention promo cards,54.0
159,K48fPABSxB,Spyfall: Produce Farm promo cards,0.00,0.00,0.00,0.00,0.00,2017.0,3.0,12.0,15.0,15.0,12.0,0,0,0.0,0.0,0.0,0,0,0,False,3-12,15,spyfall: produce farm promo cards,55.0
160,14W9sXNu7p,Say My Name,0.00,0.00,0.00,0.00,0.00,2015.0,3.0,12.0,30.0,90.0,8.0,0,1,4.0,0.0,0.0,0,0,0,False,3-12,30-90,say my name,56.0
161,pP1celpgFx,Wherewolf,0.00,0.00,0.00,0.00,0.00,2009.0,6.0,33.0,60.0,60.0,15.0,0,1,3.0,0.0,0.0,0,0,0,False,6-33,60,wherewolf,57.0
162,FijcyQ5ZCG,Roller Coaster Hippo,49.99,0.00,0.00,0.00,0.00,1988.0,3.0,6.0,60.0,60.0,12.0,0,0,0.0,0.0,0.0,0,0,0,False,3-6,60,roller coaster hippo,58.0
164,RWgkM1m7ZM,Cranium: The Family Fun Game,0.00,0.00,0.00,0.00,0.00,2005.0,4.0,4.0,45.0,45.0,8.0,0,9,2.5,0.0,0.0,0,0,0,False,4,45,cranium: the family fun game,60.0
165,xgA5sMHOmE,Tajemnicze Domostwo: Motive cards,0.00,0.00,0.00,0.00,0.00,2015.0,2.0,7.0,30.0,60.0,8.0,0,0,0.0,0.0,0.0,0,0,0,False,2-7,30-60,tajemnicze domostwo: motive cards,61.0
166,olgi2zCuLE,Long Live the King,14.95,0.00,0.00,0.00,0.00,2006.0,5.0,30.0,240.0,240.0,12.0,0,0,0.0,0.0,0.0,0,0,0,False,5-30,240,long live the king,62.0
168,4ESmofGlDH,Loco Motive,0.00,0.00,0.00,0.00,0.00,2009.0,4.0,8.0,15.0,15.0,8.0,0,4,2.6875,0.0,0.0,0,0,0,False,4-8,15,loco motive,64.0
169,giCFEzptv1,100 Wacky Things you have to do while playing this game,0.00,0.00,0.00,0.00,0.00,2011.0,3.0,99.0,30.0,30.0,7.0,0,0,0.0,0.0,0.0,0,0,0,False,3-99,30,100 wacky things you have to do while playing this game,65.0
170,Z9qyiJW5Sk,Prank Call,0.00,0.00,0.00,0.00,0.00,2011.0,2.0,99.0,0.0,0.0,12.0,0,0,0.0,0.0,0.0,0,0,0,False,2-99,,prank call,66.0
171,8F6XKOk3S8,Dr. Boom,0.00,0.00,0.00,0.00,0.00,2013.0,2.0,5.0,5.0,5.0,8.0,0,0,0.0,0.0,0.0,0,0,0,False,2-5,5,dr. boom,67.0
172,9pMEiL9yNb,"Treasure, Ready, Go!",0.00,0.00,0.00,0.00,0.00,2008.0,2.0,4.0,15.0,15.0,5.0,0,0,0.0,0.0,0.0,0,0,0,False,2-4,15,"treasure, ready, go!",68.0
174,4UkCaWkBFF,Who's in the Bag,0.00,0.00,12.99,0.00,0.00,2001.0,4.0,0.0,10.0,10.0,8.0,0,1,3.0,0.0,0.0,0,0,0,False,,10,who's in the bag,70.0
175,ACa0SxPeFA,Alias,10.99,0.00,0.00,0.00,0.00,1995.0,4.0,12.0,60.0,60.0,7.0,0,6,2.75,0.0,0.0,0,0,0,False,4-12,60,alias,71.0
176,6Efl2BqYu0,Animals Frightening Night!,0.00,0.00,0.00,0.00,0.00,2013.0,4.0,10.0,5.0,20.0,8.0,0,0,0.0,0.0,0.0,0,0,0,False,4-10,5-20,animals frightening night!,72.0
177,RMiHBofN94,Pouet! Pouet!,14.49,0.00,0.00,0.00,0.00,2000.0,2.0,4.0,15.0,15.0,5.0,0,1,4.0,0.0,0.0,0,0,0,False,2-4,15,pouet! pouet!,73.0
178,bxLh6QOhsO,Murder Mystery Party: The Icicle Twist,0.00,29.99,0.00,36.00,0.00,1984.0,8.0,8.0,0.0,0.0,16.0,0,0,0.0,0.0,0.0,0,0,0,False,8,,murder mystery party: the icicle twist,74.0
179,uMPi8UhjF2,Time's Up! Family,0.00,0.00,0.00,0.00,0.00,2010.0,4.0,12.0,30.0,30.0,8.0,0,3,4.0,0.0,0.0,0,0,0,False,4-12,30,time's up! family,75.0
180,xGcOgUZj5c,The Censored Game,0.00,0.00,0.00,0.00,0.00,2000.0,4.0,99.0,25.0,0.0,18.0,0,0,0.0,0.0,0.0,0,0,0,False,4-99,,the censored game,76.0
181,QDuPvq8Col,Time's Up!: Best Of,0.00,0.00,0.00,0.00,0.00,2010.0,4.0,12.0,45.0,45.0,12.0,0,0,0.0,0.0,0.0,0,0,0,False,4-12,45,time's up!: best of,77.0
182,E4rU5ZVqVf,Magic Feather,0.00,0.00,0.00,0.00,0.00,2012.0,2.0,8.0,30.0,30.0,7.0,0,0,0.0,0.0,0.0,0,0,0,False,2-8,30,magic feather,78.0
183,n5D30v8ctw,Cranium Pop 5,0.00,0.00,0.00,0.00,0.00,2006.0,4.0,12.0,45.0,45.0,18.0,0,5,2.6,0.0,0.0,0,0,0,False,4-12,45,cranium pop 5,79.0
184,nntVVLMSEA,In A Bind Jr,0.00,0.00,0.00,0.00,0.00,2016.0,3.0,7.0,10.0,25.0,4.0,0,1,2.0,0.0,0.0,0,0,0,False,3-7,10-25,in a bind jr,80.0
185,kggPSGmdq8,Poor Choices,34.99,0.00,0.00,0.00,0.00,2016.0,3.0,10.0,30.0,120.0,13.0,0,1,4.0,0.0,0.0,0,0,0,False,3-10,30-120,poor choices,81.0
186,tr84EZKaPV,Rumplestiltskin!,19.95,21.99,0.00,0.00,0.00,2014.0,7.0,20.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,False,7-20,,rumplestiltskin!,82.0
187,BaQDFDOEJ9,The Big Taboo,0.00,175.23,0.00,0.00,0.00,2006.0,4.0,0.0,30.0,60.0,12.0,0,3,3.5,0.0,0.0,0,0,0,False,,30-60,the big taboo,83.0
188,xfMYsu6Qac,Mechanisms,0.00,0.00,0.00,0.00,0.00,2018.0,1.0,8.0,30.0,30.0,13.0,0,1,0.0,0.0,0.0,0,0,0,False,1-8,30,mechanisms,84.0
190,ffIFmae8HS,Time's Up! Oranje Editie,0.00,0.00,0.00,0.00,0.00,2009.0,4.0,12.0,45.0,45.0,12.0,0,0,0.0,0.0,0.0,0,0,0,False,4-12,45,time's up! oranje editie,86.0
191,uc5AC8qUVi,Time's Up! Green Edition,0.00,0.00,0.00,0.00,0.00,2011.0,4.0,12.0,30.0,30.0,12.0,0,0,0.0,0.0,0.0,0,0,0,False,4-12,30,time's up! green edition,87.0
194,TbeRD8FFrG,Sensitivity,0.00,0.00,0.00,0.00,0.00,1969.0,5.0,8.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,False,5-8,,sensitivity,90.0
195,EhZlOCucda,The Sassy Experience Game,0.00,0.00,0.00,0.00,0.00,1991.0,3.0,6.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,False,3-6,,the sassy experience game,91.0
196,CNdkVAbae8,LovePigs (Porcellini),0.00,0.00,0.00,0.00,0.00,2007.0,4.0,14.0,15.0,15.0,10.0,0,0,0.0,0.0,0.0,0,0,0,False,4-14,15,lovepigs (porcellini),92.0
198,mYp2sm7pfj,Murder Mystery Party: Murder at Soft Rock Cafe,44.95,0.00,0.00,0.00,0.00,2000.0,6.0,8.0,60.0,180.0,18.0,0,0,0.0,0.0,0.0,0,0,0,False,6-8,60-180,murder mystery party: murder at soft rock cafe,94.0
199,yTodFvL7Mt,Party Mania,0.00,0.00,0.00,0.00,0.00,1993.0,3.0,6.0,45.0,45.0,9.0,0,0,0.0,0.0,0.0,0,0,0,False,3-6,45,party mania,95.0
200,nhSmMFZt1Z,Beugró,0.00,0.00,0.00,0.00,0.00,2009.0,6.0,16.0,60.0,60.0,12.0,0,1,1.0,0.0,0.0,0,0,0,False,6-16,60,beugró,96.0
201,XCp2Mvwq6h,Panda Monium,0.00,0.00,0.00,0.00,0.00,1994.0,3.0,6.0,20.0,20.0,6.0,0,2,2.5,0.0,0.0,0,0,0,False,3-6,20,panda monium,97.0
204,E4o0D5Kbsg,ROLLICK!  The Hysterical Game of Clues and Collaboration,0.00,0.00,0.00,0.00,0.00,2010.0,6.0,24.0,20.0,20.0,10.0,0,1,3.0,0.0,0.0,0,0,0,False,6-24,20,rollick!  the hysterical game of clues and collaboration,0.0
205,H3UGqALzyJ,CoMotion: The Competitive Game of Communicative Gestures,0.00,0.00,0.00,0.00,0.00,1997.0,2.0,4.0,30.0,30.0,8.0,0,1,3.0,0.0,0.0,0,0,0,False,2-4,30,comotion: the competitive game of communicative gestures,1.0
206,v4U4nCK3Uq,Pikmi Pops Lollipop Chase,0.00,0.00,0.00,0.00,0.00,2018.0,2.0,4.0,0.0,0.0,5.0,0,0,0.0,0.0,0.0,0,0,0,False,2-4,,pikmi pops lollipop chase,2.0
207,yjsGj5jqY3,Noisy Person Cards,0.00,0.00,0.00,0.00,0.00,2015.0,3.0,10.0,10.0,120.0,8.0,0,2,3.5,0.0,0.0,0,0,0,False,3-10,10-120,noisy person cards,3.0
209,IrSgIPH9VA,Occupation Double: Le jeu,0.00,0.00,0.00,0.00,0.00,2011.0,3.0,8.0,40.0,75.0,12.0,0,0,0.0,0.0,0.0,0,0,0,False,3-8,40-75,occupation double: le jeu,5.0
210,cFYnhPNMZz,Qué Artista!,0.00,0.00,0.00,0.00,0.00,2007.0,3.0,10.0,45.0,45.0,12.0,0,1,2.0,0.0,0.0,0,0,0,False,3-10,45,qué artista!,6.0
211,qRsc2Urw8a,Express It Guess It,0.00,0.00,0.00,0.00,0.00,2007.0,3.0,6.0,60.0,60.0,12.0,0,0,0.0,0.0,0.0,0,0,0,False,3-6,60,express it guess it,7.0
212,OqR2bPA3B2,Emojinary,0.00,0.00,19.87,0.00,0.00,2016.0,4.0,99.0,0.0,0.0,10.0,0,0,0.0,0.0,0.0,0,0,0,False,4-99,,emojinary,8.0
213,1QlWeBL9Rx,Shaolia: Great Houses,0.00,0.00,0.00,79.99,0.00,2020.0,1.0,4.0,30.0,60.0,13.0,0,0,0.0,0.0,0.0,0,0,0,False,1-4,30-60,shaolia: great houses,9.0
214,Hzc84g2izJ,Hey Brother,0.00,0.00,0.00,0.00,0.00,2018.0,2.0,25.0,10.0,60.0,6.0,0,0,0.0,0.0,0.0,0,0,0,False,2-25,10-60,hey brother,10.0
215,Ax8vfD9P5B,Cosmic Attack,0.00,0.00,0.00,0.00,0.00,2006.0,3.0,6.0,15.0,15.0,8.0,0,0,0.0,0.0,0.0,0,0,0,False,3-6,15,cosmic attack,11.0
216,j85BNhQK7n,Reverse Charades: 2015 Tabletop Day Edition,0.00,0.00,0.00,0.00,0.00,2015.0,6.0,10.0,30.0,30.0,0.0,0,0,0.0,0.0,0.0,0,0,0,False,6-10,30,reverse charades: 2015 tabletop day edition,12.0
217,zQJYurKI6w,Spyfall: UFO promo cards,0.00,0.00,0.00,0.00,0.00,2018.0,3.0,12.0,10.0,10.0,13.0,0,0,0.0,0.0,0.0,0,0,0,False,3-12,10,spyfall: ufo promo cards,13.0
218,CbwTb9dVjh,Happy Festivus,0.00,33.95,0.00,0.00,0.00,2016.0,2.0,4.0,0.0,0.0,12.0,0,0,0.0,0.0,0.0,0,0,0,False,2-4,,happy festivus,14.0
219,JWBgtLuIfu,Electronic Guesstures,0.00,0.00,0.00,0.00,0.00,2005.0,4.0,24.0,30.0,30.0,0.0,0,1,3.0,0.0,0.0,0,0,0,False,4-24,30,electronic guesstures,15.0
220,vjDTUId21z,El Club de los Martes,0.00,0.00,0.00,0.00,0.00,2007.0,3.0,6.0,60.0,60.0,14.0,0,0,0.0,0.0,0.0,0,0,0,False,3-6,60,el club de los martes,16.0
221,pffdNSCeHa,Booz Mooz: The Woolf Pack,0.00,0.00,0.00,0.00,0.00,2018.0,3.0,10.0,45.0,60.0,16.0,0,0,0.0,0.0,0.0,0,0,0,False,3-10,45-60,booz mooz: the woolf pack,17.0
222,6JlIGvCiBC,Sound Box,0.00,0.00,0.00,0.00,0.00,2020.0,4.0,7.0,30.0,45.0,8.0,0,0,0.0,0.0,0.0,0,0,0,False,4-7,30-45,sound box,18.0
223,dRDeGun04m,Time's Up! Academy 2,0.00,0.00,0.00,0.00,0.00,2013.0,4.0,12.0,45.0,45.0,12.0,0,0,0.0,0.0,0.0,0,0,0,False,4-12,45,time's up! academy 2,19.0
224,wPHVCnBCkJ,Obama Llama 2,0.00,0.00,18.36,32.46,0.00,2018.0,4.0,20.0,30.0,30.0,14.0,0,0,0.0,0.0,0.0,0,0,0,False,4-20,30,obama llama 2,20.0
225,ZRhzw4K4oC,All Ears,0.00,0.00,0.00,0.00,0.00,1992.0,2.0,16.0,30.0,30.0,12.0,0,1,3.0,0.0,0.0,0,0,0,False,2-16,30,all ears,21.0
226,eVsQdsgDEA,Celebrity,0.00,0.00,0.00,0.00,0.00,1999.0,4.0,12.0,45.0,45.0,0.0,0,3,2.0,0.0,0.0,0,0,0,False,4-12,45,celebrity,22.0
227,Gkrcc6y30Y,Time's Up! Family 2,0.00,0.00,0.00,0.00,0.00,2012.0,4.0,12.0,30.0,30.0,8.0,0,0,0.0,0.0,0.0,0,0,0,False,4-12,30,time's up! family 2,23.0
